id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa
511019,NIG-2024-1-14669-35,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024""",Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024,ISWAP claim,1,Azare village,"Near Azare, Gujba LGA, Yobe State",Yobe state,Gujba lga,11.098167,12.042968,POINT (12.042968 11.098167),145825,Nigeria,NGA,475,Africa,1,1,2024-01-21 0:00:00,2024-01-21 0:00:00,0,0,0,0,0,1,0,475
511020,NIG-2024-1-14669-36,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024""",Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024,ISWAP claim,1,Gajiganna village,"Gajiganna, Magumeri LGA, Borno State",Borno state,Magumeri lga,12.252155,13.105596,POINT (13.105596 12.252155),147267,Nigeria,NGA,475,Africa,1,1,2024-01-25 0:00:00,2024-01-25 0:00:00,0,0,0,0,0,1,0,475
510369,NIG-2024-1-14669-11,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""HumAngle ,2024-02-02,Landmine Deaths Resurge In Northeast Nigeria Amid Insurgents’ Mass Surrender Claims"";""MimiMefo ,2024-01-29,Tragedy as explosive kills six students from Nigerian Islamic school"";""Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024""",HumAngle ;MimiMefo ;Lake Chad Basin Weekly Security Update,2024-02-02;2024-01-29;2024-02-09,Landmine Deaths Resurge In Northeast Nigeria Amid Insurgents’ Mass Surrender Claims;Tragedy as explosive kills six students from Nigerian Islamic school;Lake Chad Basin Weekly Security Update 22 January-4 February 2024,A spokesperson for the Gubio local government,3,Gubio lga,Gubio area of Borno State,Borno state,Gubio lga,12.67777,12.75361,POINT (12.75361 12.67777),147986,Nigeria,NGA,475,Africa,1,1,2024-01-27 0:00:00,2024-01-27 0:00:00,0,0,6,0,6,6,6,475
510529,NIG-2024-1-14669-17,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,4,"""Zagazola ,2024-01-29,TRAGEDY: Boko Haram IED killed 7 farmers, injured 7 others in Borno"";""Zagazola ,2024-01-29,The death toll in Pulka "";""Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024"";""Agence France Presse,2024-01-31,Landmine blast kills 12 in north Nigeria: sources""",Zagazola ;Zagazola ;Lake Chad Basin Weekly Security Update;Agence France Presse,2024-01-29;2024-01-29;2024-02-09;2024-01-31,"TRAGEDY: Boko Haram IED killed 7 farmers, injured 7 others in Borno;The death toll in Pulka ;Lake Chad Basin Weekly Security Update 22 January-4 February 2024;Landmine blast kills 12 in north Nigeria: sources",,3,Gwoza lga,Pulka/Firgi road in Gwoza Local Government of Borno,Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2024-01-29 0:00:00,2024-01-29 0:00:00,0,0,13,0,13,19,13,475
511026,NIG-2024-1-14669-37,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024""",Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024,ISWAP claim,3,Bama lga,"Katafila, Bama LGA, Borno State",Borno state,Bama lga,11.52059,14.09661,POINT (14.09661 11.52059),146549,Nigeria,NGA,475,Africa,1,1,2024-01-30 0:00:00,2024-01-30 0:00:00,0,0,0,0,0,11,0,475
510535,NIG-2024-1-14669-19,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,4,"""Zagazola,2024-02-04,ISWAP terrorists kill 4 Policemen in Gajiram, Borno "";""Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024"";""The Punch,2024-02-04,Terrorists invade Borno police station, kill four"";""Agence France Presse,2024-02-04,Armed men kill four police officers in north Nigeria""",Zagazola;Lake Chad Basin Weekly Security Update;The Punch;Agence France Presse,2024-02-04;2024-02-09;2024-02-04;2024-02-04,"ISWAP terrorists kill 4 Policemen in Gajiram, Borno ;Lake Chad Basin Weekly Security Update 22 January-4 February 2024;Terrorists invade Borno police station, kill four;Armed men kill four police officers in north Nigeria",,1,Gajiram town,"Gajiram town, Borno State",Borno state,Nganzai lga,12.49303,13.20914,POINT (13.20914 12.49303),147267,Nigeria,NGA,475,Africa,1,1,2024-02-03 0:00:00,2024-02-03 0:00:00,4,0,0,0,4,4,4,475
510536,NIG-2024-1-14669-20,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-04-04,Claim """,Zagazola,2024-04-04,Claim,,2,Pulka road,Pulka Road in Gwoza LGA of Borno State,Borno state,Gwoza lga,11.28613,13.780545,POINT (13.780545 11.28613),145828,Nigeria,NGA,475,Africa,1,1,2024-02-04 0:00:00,2024-02-04 0:00:00,0,0,2,0,2,10,2,475
510544,NIG-2024-1-14669-22,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola ,2024-02-04,CLAIMS "";""Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024""",Zagazola ;Lake Chad Basin Weekly Security Update,2024-02-04;2024-02-09,CLAIMS ;Lake Chad Basin Weekly Security Update 22 January-4 February 2024,,2,Kukareta village,"Outskirts of Kukareta village, Yobe 
Along Damaturu Maiduguri Road",Yobe state,Damaturu lga,11.92058,12.184742,POINT (12.184742 11.92058),146545,Nigeria,NGA,475,Africa,1,1,2024-02-04 0:00:00,2024-02-04 0:00:00,1,0,0,0,1,1,1,475
511006,NIG-2024-1-14669-34,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-02-10,CLAIM """,Zagazola,2024-02-10,CLAIM,,1,Wajiroko village,"Wajiroko, Damboa",Borno state,Damboa lga,10.931916,12.524372,POINT (12.524372 10.931916),145106,Nigeria,NGA,475,Africa,1,2,2024-02-07 0:00:00,2024-02-10 0:00:00,2,0,4,0,6,6,6,475
514558,NIG-2024-1-14669-40,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-02-17,Intelligence sources told Zagazola Makama,""",Zagazola,2024-02-17,"Intelligence sources told Zagazola Makama,",,1,Lamisuri village,"Lamisuri village, Gujba LGA",Yobe state,Gujba lga,11.447335,12.069219,POINT (12.069219 11.447335),145825,Nigeria,NGA,475,Africa,1,1,2024-02-16 0:00:00,2024-02-16 0:00:00,0,4,0,0,4,4,4,475
514559,NIG-2024-1-14669-41,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-02-20,NAF airstrikes eliminates scores of fighters including 3 Commanders in Marte """,Zagazola,2024-02-20,NAF airstrikes eliminates scores of fighters including 3 Commanders in Marte,,3,Marte lga,"Around Arinna Woje village, Marte Local Government Area, in Borno State",Borno state,Marte lga,12.36532,13.8293,POINT (13.8293 12.36532),147268,Nigeria,NGA,475,Africa,1,1,2024-02-18 0:00:00,2024-02-18 0:00:00,0,25,0,0,25,25,25,475
513927,NIG-2024-1-14669-38,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Crisis Watch ,2024-03-01,Nigeria: February 2024 "";""Zagazola,2024-02-18,Troops eliminates 3 ISWAP terrorists enforcing lavies, recover 2 rifles, grenade""",Crisis Watch ;Zagazola,2024-03-01;2024-02-18,"Nigeria: February 2024 ;Troops eliminates 3 ISWAP terrorists enforcing lavies, recover 2 rifles, grenade",,2,Kukareta village,Nearby Maltari village,Yobe state,Damaturu lga,11.92058,12.184742,POINT (12.184742 11.92058),146545,Nigeria,NGA,475,Africa,1,1,2024-02-18 0:00:00,2024-02-18 0:00:00,0,3,0,0,3,3,3,475
514078,NIG-2024-1-14669-39,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Wassim Nasr ,2024-02-20,#Nigeria""",Wassim Nasr,2024-02-20,#Nigeria,,1,Buni Yadi town,"Buni Yadi, Yobe",Yobe state,Gujba lga,11.26889,11.99694,POINT (11.99694 11.26889),145824,Nigeria,NGA,475,Africa,1,1,2024-02-20 0:00:00,2024-02-20 0:00:00,3,0,0,0,3,3,2,475
514565,NIG-2024-1-14669-43,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-02-25,Joint Nigeria 🇳🇬 and Niger 🇳🇪 Fire Mission Eliminates Scores of ISWAP terrorists """,Zagazola,2024-02-25,Joint Nigeria 🇳🇬 and Niger 🇳🇪 Fire Mission Eliminates Scores of ISWAP terrorists,,5,Lake Chad area,"Border on River Kamoudougu, shores of Lake Chad",Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-02-24 0:00:00,2024-02-24 0:00:00,0,40,0,0,40,40,40,475
514578,NIG-2024-1-14669-46,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-02-28,Troops naturalized one ISWAP terrorists, recover riffle """,Zagazola,2024-02-28,"Troops naturalized one ISWAP terrorists, recover riffle",,1,Miringa village,"Miringa village, Biu lga",Borno state,Biu lga,10.73115,12.14626,POINT (12.14626 10.73115),145105,Nigeria,NGA,475,Africa,1,1,2024-02-24 0:00:00,2024-02-24 0:00:00,0,1,0,0,1,1,1,475
514574,NIG-2024-1-14669-45,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-02-28,Twin Blasts Hit Construction Site, Kill 2 in Borno State""",Zagazola,2024-02-28,"Twin Blasts Hit Construction Site, Kill 2 in Borno State",,1,Koibe Kura village,"Outskirts of Koibe, Dikwa lga",Borno state,Dikwa lga,12.016912,13.861233,POINT (13.861233 12.016912),147268,Nigeria,NGA,475,Africa,1,1,2024-02-26 0:00:00,2024-02-26 0:00:00,0,0,0,0,0,1,0,475
515267,NIG-2024-1-14669-52,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""The Punch,2024-03-01,Soldiers kill three terrorists, recover machine gun, others""",The Punch,2024-03-01,"Soldiers kill three terrorists, recover machine gun, others","The Director, Army Public Relations, Maj. Gen. Onyema Nwachukwu",5,Timbuktu triangle,Timbuktu triangle in the Lake Chad Region,Borno state,,11.5722,12.6813,POINT (12.6813 11.5722),146546,Nigeria,NGA,475,Africa,1,1,2024-02-28 0:00:00,2024-02-28 0:00:00,0,3,0,0,3,3,3,475
514585,NIG-2024-1-14669-47,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-03-04,Troops nutrialised 5 ISWAP terrorists in Borno""",Zagazola,2024-03-04,Troops nutrialised 5 ISWAP terrorists in Borno,,3,Ngala lga,Ngala Local Council of Borno State,Borno state,Ngala lga,12.21532,14.18319,POINT (14.18319 12.21532),147269,Nigeria,NGA,475,Africa,1,1,2024-03-03 0:00:00,2024-03-03 0:00:00,0,4,0,0,4,4,4,475
518721,NIG-2024-1-14669-66,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vanguard,2024-03-08,Benue Killings: Troops eliminate 40 insurgents/herders""",Vanguard,2024-03-08,Benue Killings: Troops eliminate 40 insurgents/herders,Military statement,3,Bama lga,Bama LGA of Borno State,Borno state,Bama lga,11.52059,14.09661,POINT (14.09661 11.52059),146549,Nigeria,NGA,475,Africa,1,1,2024-03-03 0:00:00,2024-03-03 0:00:00,0,16,0,0,16,16,16,475
514591,NIG-2024-1-14669-49,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-03-08,Precision Airstrikes Retaliate Against Terrorists: Three Vehicles and ISWAP Operatives Decimated""",Zagazola,2024-03-08,Precision Airstrikes Retaliate Against Terrorists: Three Vehicles and ISWAP Operatives Decimated,,1,Asaga village,Asaga along the River Kamodougu,Borno state,Mobbar lga,13.300203,12.71668,POINT (12.71668 13.300203),148706,Nigeria,NGA,475,Africa,1,1,2024-03-05 0:00:00,2024-03-05 0:00:00,0,3,0,0,3,3,3,475
514600,NIG-2024-1-14669-50,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-03-09,NIGERIAN ARMY TROOPS RAID TERRORISTS' CAMP IN SAMBISA, NEUTRALISE TERRORISTS, RECOVER WEAPONS""",Zagazola,2024-03-09,"NIGERIAN ARMY TROOPS RAID TERRORISTS' CAMP IN SAMBISA, NEUTRALISE TERRORISTS, RECOVER WEAPONS",,3,Kukawa lga,Buluwa Area of Kukawa Local Government Area of Borno State,Borno state,Kukawa lga,12.96309,13.60899,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,1,2024-03-08 0:00:00,2024-03-08 0:00:00,0,1,0,0,1,1,0,475
514820,NIG-2024-1-14669-51,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola ,2024-03-11,TROOPS WIPEOUT 8 TERRORISTS IN SAMBISA, SEIZE ARMS, RESCUE KIDNAP VICTIM, DESTROY IPOB/ESN ARMS FACTORY"";""Vanguard,2024-03-11,Troops destroy IPOB arms factory in Abia, kill 12 terrorists in Sambisa, Zamfara, Katsina""",Zagazola ;Vanguard,2024-03-11;2024-03-11,"TROOPS WIPEOUT 8 TERRORISTS IN SAMBISA, SEIZE ARMS, RESCUE KIDNAP VICTIM, DESTROY IPOB/ESN ARMS FACTORY;Troops destroy IPOB arms factory in Abia, kill 12 terrorists in Sambisa, Zamfara, Katsina",,1,Ukuba village,Ukuba in Sambisa forest,Borno state,Bama lga,11.322647,13.517303,POINT (13.517303 11.322647),145828,Nigeria,NGA,475,Africa,1,1,2024-03-10 0:00:00,2024-03-10 0:00:00,0,8,0,0,8,8,8,475
517977,NIG-2024-1-14669-56,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagaola ,2024-03-13,Nigeria Niger Joint Military Operation Neutralizes ISWAP Terrorists""",Zagaola,2024-03-13,Nigeria Niger Joint Military Operation Neutralizes ISWAP Terrorists,,2,Gashagar village,Gashigar,Borno state,Mobbar lga,13.36901,12.78577,POINT (12.78577 13.36901),148706,Nigeria,NGA,475,Africa,1,1,2024-03-13 0:00:00,2024-03-13 0:00:00,0,3,0,0,3,3,2,475
518013,NIG-2024-1-14669-63,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""Zagazola ,2024-03-23,NIGERIAN ARMY TROOPS NEUTRALIZE TERRORISTS, RESCUE WOMEN AND CHILDREN"";""Vanguard,2024-03-23,Troops rescue 78 women, children, kill 5 ISWAP terrorists in Northeast"";""The Premium Times,2024-03-24,Nigerian troops kill five terrorists, rescue 78 hostages in North-east""",Zagazola ;Vanguard;The Premium Times,2024-03-23;2024-03-23;2024-03-24,"NIGERIAN ARMY TROOPS NEUTRALIZE TERRORISTS, RESCUE WOMEN AND CHILDREN;Troops rescue 78 women, children, kill 5 ISWAP terrorists in Northeast;Nigerian troops kill five terrorists, rescue 78 hostages in North-east",,4,Borno state,"Nigeria, Borno",Borno state,,11.5,13,POINT (13 11.5),146547,Nigeria,NGA,475,Africa,1,1,2024-03-22 0:00:00,2024-03-22 0:00:00,0,5,0,0,5,5,5,475
518519,NIG-2024-1-14669-64,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""The Punch,2024-03-24,Terrorists attack Yobe military base, kill soldier"";""The Punch,2024-03-25,Boko Haram attacks Yobe military base, kills soldier""",The Punch;The Punch,2024-03-24;2024-03-25,"Terrorists attack Yobe military base, kill soldier;Boko Haram attacks Yobe military base, kills soldier","Yobe State Police Command’s spokesman, DSP Dungus Abdulkarim",1,Gujba town,Gujba town,Yobe state,Gujba lga,11.5032,11.9367,POINT (11.9367 11.5032),146544,Nigeria,NGA,475,Africa,1,1,2024-03-23 0:00:00,2024-03-23 0:00:00,1,0,0,0,1,1,1,475
518045,NIG-2024-1-14669-57,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-03-25,NAF nutrialised ISWAP terrorists in Marte, destroy logistics camp""",Zagazola,2024-03-25,"NAF nutrialised ISWAP terrorists in Marte, destroy logistics camp",,3,Marte lga,"Arinna Woje, in Marte Local Government Area of Borno State",Borno state,Marte lga,12.36532,13.8293,POINT (13.8293 12.36532),147268,Nigeria,NGA,475,Africa,1,1,2024-03-24 0:00:00,2024-03-24 0:00:00,0,3,0,0,3,3,2,475
518584,NIG-2024-1-14669-65,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""The Punch,2024-03-27,Three terrorists killed in Borno, Katsina -Army""",The Punch,2024-03-27,"Three terrorists killed in Borno, Katsina -Army",Military statement,3,Gwoza lga,Gori general area in Gwoza Local Government Area of Borno State,Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2024-03-26 0:00:00,2024-03-26 0:00:00,0,1,0,0,1,1,1,475
517971,NIG-2024-1-14669-55,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""MimiMefo ,2024-04-01,Bama: 3 terrorists neutralized and 9 hostages released"";""Zagazola ,2024-03-31,Troops nutrialised 3 Boko Haram, rescued 9 from captivity """,MimiMefo ;Zagazola,2024-04-01;2024-03-31,"Bama: 3 terrorists neutralized and 9 hostages released;Troops nutrialised 3 Boko Haram, rescued 9 from captivity",,1,Churchur village,"Churchur village, Bama lga",Borno state,Bama lga,11.339167,14.040833,POINT (14.040833 11.339167),145829,Nigeria,NGA,475,Africa,1,1,2024-03-30 0:00:00,2024-03-30 0:00:00,0,3,0,0,3,3,0,475
521539,NIG-2024-1-14669-149,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Vanguard,2024-04-06,Army Lieutenant, six others killed on Borno-Yobe road"";""The Punch,2024-04-07,Terrorists kill lieutenant, injure four soldiers in Borno ambush""",Vanguard;The Punch,2024-04-06;2024-04-07,"Army Lieutenant, six others killed on Borno-Yobe road;Terrorists kill lieutenant, injure four soldiers in Borno ambush",Security source,2,Buni Yadi town,"Along Biu-Buratai-Buni Yadi road / 
Between Buratai and Damaturu",Yobe state,Gujba lga,11.26889,11.99694,POINT (11.99694 11.26889),145824,Nigeria,NGA,475,Africa,1,2,2024-04-03 0:00:00,2024-04-06 0:00:00,6,6,1,0,13,13,13,475
518095,NIG-2024-1-14669-59,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-04-07,In a Coordinated Airstrikes""",Zagazola,2024-04-07,In a Coordinated Airstrikes,,2,Damasak village,"Damasak LGA,Borno State",Borno state,Mobbar lga,13.09771,12.4952,POINT (12.4952 13.09771),148705,Nigeria,NGA,475,Africa,1,2,2024-04-04 0:00:00,2024-04-07 0:00:00,0,24,0,0,24,24,24,475
518097,NIG-2024-1-14669-147,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-04-07,Again, troops of 144 Battalion """,Zagazola,2024-04-07,"Again, troops of 144 Battalion",,3,Madagali lga,"Around Dabuwan,  Madagali, Adamawa State",Adamawa state,Madagali lga,10.85219,13.54889,POINT (13.54889 10.85219),145108,Nigeria,NGA,475,Africa,1,2,2024-04-04 0:00:00,2024-04-07 0:00:00,0,0,0,0,0,1,0,475
518099,NIG-2024-1-14669-61,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-04-08,Troops Dislodged ISWAP Enclave in Yobe State""",Zagazola,2024-04-08,Troops Dislodged ISWAP Enclave in Yobe State,,2,Bulaburin village,"Around Bulaburin, Damasak, Yobe State",Yobe state,Fune lga,11.403321,11.415185,POINT (11.415185 11.403321),145823,Nigeria,NGA,475,Africa,1,2,2024-04-05 0:00:00,2024-04-08 0:00:00,0,1,0,0,1,1,1,475
518113,NIG-2024-1-14669-68,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-04-09,Civilian Joint Task Force""",Zagazola,2024-04-09,Civilian Joint Task Force,,2,Dikwa town,"Along Dikwa- Gajibo road, Borno State",Borno state,Dikwa lga,12.03609,13.91815,POINT (13.91815 12.03609),147268,Nigeria,NGA,475,Africa,1,2,2024-04-06 0:00:00,2024-04-09 0:00:00,0,4,0,0,4,4,4,475
520763,NIG-2024-1-14669-74,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""BBC Monitoring Africa,2024-04-12,IS boasts of 'escalation' in Lake Chad region attacks"";""Zagazola,2024-04-12,ISWAP execute abducted police officer in Borno, freed his family""",BBC Monitoring Africa;Zagazola,2024-04-12;2024-04-12,"IS boasts of 'escalation' in Lake Chad region attacks;ISWAP execute abducted police officer in Borno, freed his family",,1,Sabon Gari Gana village,Sabon Gari on the Biu-Damboa road,Borno state,Biu lga,10.807864,12.45709,POINT (12.45709 10.807864),145105,Nigeria,NGA,475,Africa,1,1,2024-04-07 0:00:00,2024-04-07 0:00:00,1,0,0,0,1,1,1,475
521233,NIG-2024-1-14669-79,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-04-11,Nigerian Troops increase tempo, sweeps Boko Haram, ISWAP enclaves on Sallah day""",Zagazola,2024-04-11,"Nigerian Troops increase tempo, sweeps Boko Haram, ISWAP enclaves on Sallah day",,5,Sambisa forest,"Sambisa Forest, Timbuktu and its surroundings",Borno state,,11.25,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,2,2024-04-08 0:00:00,2024-04-11 0:00:00,0,2,0,0,2,2,2,475
518106,NIG-2024-1-14669-70,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-04-09,Troops nutrialise 3 Boko Haram in Dikwa""",Zagazola,2024-04-09,Troops nutrialise 3 Boko Haram in Dikwa,,1,Koibe Kura village,"Koibe village located along Dikwa to Mafa, in Borno State",Borno state,Dikwa lga,12.016912,13.861233,POINT (13.861233 12.016912),147268,Nigeria,NGA,475,Africa,1,1,2024-04-09 0:00:00,2024-04-09 0:00:00,0,3,0,0,3,3,3,475
521244,NIG-2024-1-14669-80,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-04-13,NAF Hits Terrorists’ Hideout in Borno, killed scores of insurgents, destroy 2 guntrucks""",Zagazola,2024-04-13,"NAF Hits Terrorists’ Hideout in Borno, killed scores of insurgents, destroy 2 guntrucks",,3,Marte lga,"North East of Kwoleram in Marte, Borno State",Borno state,Marte lga,12.36532,13.8293,POINT (13.8293 12.36532),147268,Nigeria,NGA,475,Africa,1,2,2024-04-10 0:00:00,2024-04-13 0:00:00,0,3,0,0,3,3,2,475
521247,NIG-2024-1-14669-81,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-04-15,6 Terrorists Die, 4 injured  By Own Explosive Devices In Borno""",Zagazola,2024-04-15,"6 Terrorists Die, 4 injured  By Own Explosive Devices In Borno",,2,New Marte town,"Dogon Gida village on the road between Krinowa and Marte, Borno State",Borno state,Marte lga,12.24421,13.8605,POINT (13.8605 12.24421),147268,Nigeria,NGA,475,Africa,1,2,2024-04-12 0:00:00,2024-04-15 0:00:00,0,6,0,0,6,6,6,475
